"YEAR","MONTH","DAY","RRG31"
2009,11,18,1.78
2009,11,22,0.47
2009,11,23,0.06
2009,11,30,0.63
2009,12,2,3.23
2009,12,6,0.05
2009,12,8,1.29
2009,12,9,1.17
2009,12,10,0.05
2009,12,12,0.34
2009,12,13,1.14
2009,12,14,0.06
2009,12,15,0.34
2009,12,16,0.06
2009,12,17,0.34
2009,12,18,1.54
2009,12,22,0.3
2009,12,23,0.06
2009,12,24,0.65
2009,12,25,2.91
2009,12,30,0.06
2009,12,31,0.25
2010,1,7,0.03
2010,1,8,0.03
2010,1,16,0.52
2010,1,17,1.51
2010,1,20,0.27
2010,1,21,1.03
2010,1,22,0.06
2010,1,24,4.01
2010,1,29,0.55
2010,1,30,0.36
2010,1,31,0.15
2010,2,2,0.86
2010,2,4,1.04
2010,2,5,3.39
2010,2,6,0.05
2010,2,9,0.35
2010,2,12,0.19
2010,2,14,0.1
2010,2,15,0.34
2010,2,18,0.1
2010,2,22,0.55
2010,2,25,0.05
2010,2,26,0.04
2010,3,2,0.33
2010,3,3,0.05
2010,3,5,0
2010,3,6,0
2010,3,9,0
2010,3,11,0.7
2010,3,12,1.27
2010,3,21,1.98
2010,3,25,0.19
2010,3,28,1.36
2010,4,8,1.71
2010,4,14,0.14
2010,4,15,0.1
2010,4,16,0.09
2010,4,17,0.15
2010,4,18,0.23
2010,4,19,0.05
2010,4,20,0.29
2010,4,24,1.99
2010,4,25,0.57
2010,4,26,0.06
2010,4,27,0.06
2010,5,1,0.06
2010,5,2,0.06
2010,5,3,2.64
2010,5,10,0.34
2010,5,11,0.06
2010,5,12,0.07
2010,5,15,0.13
2010,5,16,0.62
2010,5,17,0.28
2010,5,21,0.35
2010,5,25,0.27
2010,5,27,0.05
2010,5,30,0.58
2010,5,31,1.65
2010,6,1,0.05
2010,6,2,0.08
2010,6,3,0.81
2010,6,4,0.08
2010,6,6,0.07
2010,6,9,0.3
2010,6,10,0.37
2010,6,15,0.82
2010,6,16,0.12
2010,6,23,0.07
2010,6,25,0.97
2010,6,26,0.52
2010,6,27,0.39
2010,7,9,0.3
2010,7,12,1.03
2010,7,13,0.79
2010,7,14,0.06
2010,7,18,0.24
2010,7,22,0.78
2010,7,26,1.73
2010,7,30,0.08
2010,7,31,0.44
2010,8,1,0.18
2010,8,3,0.08
2010,8,6,0.53
2010,8,9,0.12
2010,8,11,0.42
2010,8,13,0.49
2010,8,15,0.07
2010,8,17,0.35
2010,8,18,0.05
2010,8,19,0.18
2010,8,21,2.48
2010,8,26,0.8
2010,8,27,0.2
2010,9,11,1.21
2010,9,16,0.05
2010,9,18,0.05
2010,9,22,0.55
2010,9,26,1.49
2010,9,27,2.19
2010,9,29,1.19
2010,9,30,0.19
2010,10,12,0.52
2010,10,13,0.06
2010,10,25,1.56
2010,10,26,1.19
2010,10,27,1.34
2010,11,3,0.05
2010,11,4,0.23
2010,11,15,0.86
2010,11,16,1.16
2010,11,25,0.1
2010,11,26,0.36
2010,11,29,1.74
2010,11,30,4.93
2010,12,4,0.43
2010,12,12,0.9
2010,12,16,1.07
2010,12,17,0.11
2010,12,20,0.06
2010,12,22,0.06
2010,12,25,0.61
2010,12,26,0.06
2011,1,1,2.08
2011,1,5,0.19
2011,1,7,0.19
2011,1,10,0.82
2011,1,11,0.13
2011,1,18,0.27
2011,1,25,0.48
2011,1,26,0.36
2011,2,1,2.1
2011,2,2,0.06
2011,2,3,0.13
2011,2,4,1.13
2011,2,5,0.14
2011,2,10,0.1
2011,2,22,0.05
2011,2,25,0.55
2011,2,28,1.09
2011,3,4,0.47
2011,3,5,3.29
2011,3,6,2.35
2011,3,9,3
2011,3,10,0.64
2011,3,15,1.29
2011,3,23,0.72
2011,3,26,2.67
2011,3,27,0.12
2011,3,28,0.34
2011,3,30,0.69
2011,4,4,0.67
2011,4,5,0.56
2011,4,9,0.24
2011,4,11,0.17
2011,4,12,0.41
2011,4,15,2.85
2011,4,16,2.14
2011,4,20,0.33
2011,4,21,0.06
2011,4,22,0.13
2011,4,25,0.26
2011,4,26,0.46
2011,4,27,2.02
2011,4,28,1.1
2011,5,3,0.36
2011,5,14,0.1
2011,5,26,2.82
2011,5,27,0.52
2011,6,2,0.35
2011,6,11,0.27
2011,6,15,1.49
2011,6,18,0.84
2011,6,19,0.07
2011,6,22,0.58
2011,6,23,1.03
2011,6,24,2.5
2011,7,4,0.23
2011,7,5,0.25
2011,7,9,0.12
2011,7,16,0.2
2011,7,18,0.11
2011,7,20,0.21
2011,7,22,0.11
2011,7,25,0.11
2011,7,30,0.06
2011,7,31,1.77
2011,8,5,0.2
2011,8,14,0.4
2011,8,18,1.43
2011,8,19,0.24
2011,9,5,5.21
2011,9,6,1.38
2011,9,7,0.06
2011,9,20,0.2
2011,9,21,1.22
2011,9,22,0.59
2011,9,23,0.85
2011,9,26,1.1
2011,10,10,0.07
2011,10,11,0.97
2011,10,13,1.05
2011,10,18,0.08
2011,10,19,1.42
2011,10,20,0.15
2011,10,28,0.65
2011,11,3,1.13
2011,11,14,0.06
2011,11,15,0.74
2011,11,16,1.23
2011,11,17,0.06
2011,11,21,0.06
2011,11,22,1.54
2011,11,23,0.06
2011,11,27,0.68
2011,11,28,6.54
2011,11,29,0.18
2011,11,30,0.06
2011,12,5,0.13
2011,12,6,2.5
2011,12,7,0.92
2011,12,16,0.55
2011,12,20,0.31
2011,12,21,1.28
2011,12,22,3.29
2011,12,27,1.41
2011,12,28,0.06
2012,1,7,0.12
2012,1,8,0.31
2012,1,9,0.19
2012,1,10,0.25
2012,1,11,2.54
2012,1,12,0.25
2012,1,17,1.37
2012,1,20,0.86
2012,1,21,0.91
2012,1,22,0.31
2012,1,23,0.92
2012,1,26,1.04
2012,1,27,0.79
2012,2,1,1.08
2012,2,2,0.06
2012,2,4,0.89
2012,2,5,0.06
2012,2,14,0.14
2012,2,16,0.53
2012,2,19,0.8
2012,2,22,0.27
2012,2,23,0.2
2012,2,24,0.07
2012,2,29,0.07
2012,3,1,0.2
2012,3,2,0.89
2012,3,3,0.96
2012,3,8,0.5
2012,3,9,0.36
2012,3,12,0.29
2012,3,13,0.36
2012,3,16,0.21
2012,3,18,0.07
2012,3,22,0.14
2012,3,23,1.89
2012,3,24,0.07
2012,3,30,0.53
2012,3,31,0.4
2012,4,3,0.53
2012,4,5,1.78
2012,4,6,0.6
2012,4,17,0.57
2012,4,18,2.1
2012,4,21,0.76
2012,4,26,1.44
2012,5,4,0.07
2012,5,6,0.13
2012,5,7,0.13
2012,5,8,0.97
2012,5,9,0.07
2012,5,13,2.9
2012,5,14,0.91
2012,5,17,0.07
2012,5,21,0.19
2012,5,22,0.91
2012,5,29,0.26
2012,5,31,1.72
2012,6,1,0.12
2012,6,4,0.89
2012,6,5,0.83
2012,6,6,0.13
2012,6,10,0.7
2012,6,11,1.6
2012,6,13,0.57
2012,6,14,0.12
2012,6,15,0.13
2012,6,21,0.28
2012,6,22,0.99
2012,7,1,0.32
2012,7,2,0.91
2012,7,3,0.04
2012,7,4,0.39
2012,7,5,0.17
2012,7,6,0.17
2012,7,7,0.04
2012,7,8,0.6
2012,7,10,0.04
2012,7,11,0.42
2012,7,12,0.5
2012,7,13,2.33
2012,7,14,3.02
2012,7,15,1.13
2012,7,17,0.63
2012,7,18,0.07
2012,7,19,0.13
2012,7,21,0.06
2012,7,23,0.13
2012,7,30,0.32
2012,7,31,3.07
2012,8,2,0.56
2012,8,3,0.81
2012,8,4,0.06
2012,8,6,0.93
2012,8,7,0.44
2012,8,8,0.2
2012,8,9,1.79
2012,8,11,0.07
2012,8,19,0.39
2012,8,23,0.27
2012,8,25,0.07
2012,8,29,1.06
2012,8,30,0.07
2012,9,2,0.67
2012,9,3,0.6
2012,9,4,1.06
2012,9,7,0.02
2012,9,16,0.06
2012,9,17,1.43
2012,9,18,3.31
2012,9,29,0.18
2012,9,30,0.13
2012,10,1,6.14
2012,10,2,1.92
2012,10,3,0.17
2012,10,8,0.11
2012,10,11,0.06
2012,10,15,0.55
2012,10,17,0.49
2012,10,18,0.11
2012,10,20,0.11
2012,10,21,0.06
2012,11,6,0.06
2012,11,7,0.06
2012,11,12,0.81
2012,11,13,0.12
2012,11,27,0.18
2012,12,8,0.12
2012,12,10,1.27
2012,12,11,0.06
2012,12,12,0.06
2012,12,14,0.06
2012,12,15,0.06
2012,12,16,1.09
2012,12,17,0.79
2012,12,20,1.69
2012,12,22,0.18
2012,12,23,0.12
2012,12,24,1.11
2012,12,25,0.35
2012,12,26,1.81
2012,12,28,0.29
2012,12,29,0.29
2012,12,30,0.06
2013,1,1,0.62
2013,1,2,0.19
2013,1,10,0.06
2013,1,11,1.76
2013,1,12,0.36
2013,1,13,0.58
2013,1,14,2.88
2013,1,15,4
2013,1,16,1.17
2013,1,17,2.88
2013,1,25,0.37
2013,1,29,0.49
2013,1,30,7.31
2013,2,2,0.13
2013,2,3,0.07
2013,2,7,0.13
2013,2,8,0.14
2013,2,10,1.51
2013,2,11,0.97
2013,2,12,0.07
2013,2,13,0.08
2013,2,19,0.18
2013,2,21,0.56
2013,2,22,1.05
2013,2,23,0.49
2013,2,25,0.06
2013,2,26,2.84
2013,2,28,0.06
2013,3,3,0.06
2013,3,5,1.03
2013,3,6,0.06
2013,3,11,2.03
2013,3,12,0.06
2013,3,18,0.85
2013,3,23,0.12
2013,3,24,1.68
2013,3,25,0.06
2013,3,30,0.33
2013,3,31,1.2
2013,4,4,0.74
2013,4,5,0.06
2013,4,10,0.06
2013,4,11,2.73
2013,4,12,0.87
2013,4,14,0.18
2013,4,15,0.18
2013,4,17,2.11
2013,4,19,1.67
2013,4,24,0.13
2013,4,27,0.46
2013,4,28,2.88
2013,5,3,0.18
2013,5,4,1.8
2013,5,5,3.3
2013,5,6,0.31
2013,5,10,0.23
2013,5,11,0.24
2013,5,18,0.59
2013,5,19,0.92
2013,5,21,0.52
2013,5,22,0.3
2013,5,23,0.18
2013,6,1,0.36
2013,6,2,0.94
2013,6,3,0.06
2013,6,5,1.85
2013,6,6,0.07
2013,6,7,0.26
2013,6,8,0.07
2013,6,9,1.79
2013,6,10,1.53
2013,6,11,0.39
2013,6,13,0.83
2013,6,17,0.21
2013,6,18,0.35
2013,6,25,0.28
2013,6,27,0.53
2013,7,1,1
2013,7,2,2.2
2013,7,3,3.6
2013,7,4,3.27
2013,7,5,2.07
2013,7,6,2.6
2013,7,7,0.33
2013,7,8,1.2
2013,7,9,0.4
2013,7,10,0.33
2013,7,11,0.46
2013,7,12,0.14
2013,7,13,0.07
2013,7,14,1.6
2013,7,17,0.07
2013,7,18,0.07
2013,7,19,0.13
2013,7,20,0.33
2013,7,21,0.13
2013,7,24,0.07
2013,7,26,1.49
2013,7,27,0.62
2013,7,31,0.07
2013,8,6,0.7
2013,8,7,1.18
2013,8,8,0.7
2013,8,10,0.15
2013,8,13,0.39
2013,8,17,0.15
2013,8,18,0.21
2013,8,19,1
2013,8,21,0.41
2013,8,22,0.4
2013,8,31,0.11
2013,9,1,0.71
2013,9,2,0.06
2013,9,3,0.22
2013,9,12,0.27
2013,9,20,0.07
2013,9,21,2.36
2013,9,25,2.05
2013,10,6,0.69
2013,10,7,1.19
2013,10,17,0.54
2013,10,24,0.32
2013,10,28,0.01
2013,10,30,0.02
2013,10,31,0.34
2013,11,1,1.05
2013,11,3,0
2013,11,4,0.03
2013,11,5,0
2013,11,6,0.29
2013,11,7,0.17
2013,11,12,0
2013,11,13,0.01
2013,11,15,0.78
2013,11,16,0.12
2013,11,17,0.84
2013,11,18,0.04
2013,11,19,0
2013,11,20,0
2013,11,21,0.19
2013,11,22,0.2
2013,11,23,0.01
2013,11,25,0.04
2013,11,26,4.12
2013,11,27,0.05
2013,11,28,0
2013,12,2,0
2013,12,3,0.05
2013,12,4,0.04
2013,12,5,1.14
2013,12,6,1.4
2013,12,8,0.84
2013,12,9,1.48
2013,12,10,0.35
2013,12,14,1.17
2013,12,15,0.07
2013,12,17,0.01
2013,12,19,0
2013,12,21,1.04
2013,12,22,5.5
2013,12,23,0.01
2013,12,27,0
2013,12,28,0.86
2013,12,29,0.82
2014,1,2,0.37
2014,1,5,0.13
2014,1,6,0.09
2014,1,9,0.16
2014,1,10,0.96
2014,1,11,1.93
2014,1,13,0.32
2014,1,14,0.25
2014,1,21,0.07
2014,1,28,0.3
2014,2,2,0.52
2014,2,3,1.1
2014,2,4,0.2
2014,2,5,0.39
2014,2,11,0.13
2014,2,12,1.23
2014,2,13,0.13
2014,2,14,0.05
2014,2,15,0.05
2014,2,17,0.08
2014,2,18,0.16
2014,2,19,0.44
2014,2,21,1.04
2014,3,3,0.56
2014,3,6,0.15
2014,3,7,0.2
2014,3,12,0.16
2014,3,16,1.53
2014,3,17,0.68
2014,3,23,0.13
2014,3,25,0.04
2014,3,28,0.36
2014,3,29,1.32
2014,4,6,0.05
2014,4,7,3.81
2014,4,14,0.83
2014,4,15,0.66
2014,4,18,0.61
2014,4,19,0.14
2014,4,28,0.2
2014,4,29,1.73
2014,4,30,0.3
2014,5,9,0.6
2014,5,10,0.16
2014,5,14,1.77
2014,5,15,1.01
2014,5,16,0.06
2014,5,18,0.3
2014,5,23,0.01
2014,5,27,0.52
2014,5,28,0.07
2014,5,29,0.19
2014,5,30,0.14
2014,5,31,0.25
2014,6,1,0.03
2014,6,2,0
2014,6,3,0.01
2014,6,4,0.05
2014,6,5,0.27
2014,6,8,0.27
2014,6,10,1.13
2014,6,11,0.75
2014,6,12,0.22
2014,6,13,0.16
2014,6,15,0.17
2014,6,16,0.22
2014,6,19,1.76
2014,6,20,0.26
2014,6,22,0.62
2014,6,24,0.48
2014,6,25,0.19
2014,6,27,0.16
2014,6,28,0.14
2014,6,29,0.52
2014,6,30,0.81
2014,7,8,0.35
2014,7,9,1.4
2014,7,11,0.56
2014,7,14,0.22
2014,7,15,0.47
2014,7,18,1.4
2014,7,19,3.88
2014,7,21,0.51
2014,7,23,0.65
2014,7,24,0.07
2014,7,28,0.58
2014,8,2,0.44
2014,8,8,2.01
2014,8,9,0.03
2014,8,10,0.08
2014,8,18,0.4
2014,8,20,0.02
2014,8,21,0.35
2014,8,22,0
2014,8,30,0.93
2014,8,31,0.5
2014,9,3,0.94
2014,9,4,0.02
2014,9,7,0.91
2014,9,8,0.34
2014,9,9,0.05
2014,9,11,0.56
2014,9,15,0.05
2014,9,16,0.01
2014,9,21,0.02
2014,9,22,0.06
2014,9,29,0.33
2014,10,3,1.81
2014,10,6,0.27
2014,10,7,1.28
2014,10,8,0.56
2014,10,9,0.09
2014,10,12,1.02
2014,10,13,0.42
2014,10,14,6.83
2014,10,15,0.06
2014,10,16,0.08
2014,10,24,0.03
2014,10,30,0.01
2014,11,6,0.29
2014,11,16,0.39
2014,11,17,1.59
2014,11,23,3.2
2014,11,26,0.14
2014,11,27,0.03
2014,12,6,1.13
2014,12,15,0.01
2014,12,16,0.27
2014,12,22,0.51
2014,12,23,2.73
2014,12,24,0.84
2014,12,28,0.31
2014,12,29,0.46
